StudentID,cohort_term,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,2012 Loan,2012 Scholarship,2012 Work/Study,2012 Grant,2013 Loan,2013 Scholarship,2013 Work/Study,2013 Grant,2014 Loan,2014 Scholarship,2014 Work/Study,2014 Grant,2015 Loan,2015 Scholarship,2015 Work/Study,2015 Grant,2016 Loan,2016 Scholarship,2016 Work/Study,2016 Grant,2017 Loan,2017 Scholarship,2017 Work/Study,2017 Grant
310283,1,Single,0,35020,,High School,With Parent,,,,,5500,,,6950,5500,,,6981,,,,,3250,,,,,,,
310287,1,Single,0,13813,Unknown,High School,On Campus Housing,,,,,,,,12390,,,,392.05,,,,,,,,,,,,
310288,1,Single,0,31460,High School,Middle School,With Parent,,,,,,,,11790,,,,,,,,,,,,,,,,
310293,1,Single,4346,15739,Unknown,Middle School,With Parent,,,,,,,,11790,,,,,,,,12716,,,,6128,,,,
310305,1,Single,0,15618,,High School,Off Campus,,,,,,,,11790,,,,,,,,12716,,,,,,,,
310307,1,Single,39815,0,College,College,Off Campus,,,,,12500,,,,,,,,,,,,,,,,,,,
310318,1,Single,0,53069,Unknown,Unknown,With Parent,,,,,,1500,,4425,,,,,,,,,,,,,,,,
310321,1,Single,0,28000,High School,College,On Campus Housing,,,,,2500,5000,,3100,,5000,,,,5000,,10234,,2000,,10857,,,,12173
310330,1,Single,0,5799,High School,High School,Off Campus,,,,,,,,11784.18,,,,,,,,,,,,,,,,
310333,1,Single,0,0,Unknown,High School,On Campus Housing,,,,,10000,185,,12440,,,,,,,,,,,,,,,,
310342,1,Single,0,102000,High School,College,With Parent,,,,,,10421.8,,,,10653.3,,,,10853,,,,11178.6,,,,,,
310352,1,Single,0,15408,Middle School,High School,Off Campus,,,,,,,,8383.58,,,,,,,,,,,,,,,,
310358,1,Single,0,26180,High School,High School,With Parent,,,,,,,,2775,,,,,,,,,2750,,,,,,,
310370,1,Single,0,28124,High School,College,On Campus Housing,,,,,,,,13540,,,,13751,3800,,,8634,5500,,,11707,2533,,,6787
310375,1,Separated,71242,0,Middle School,Middle School,Off Campus,,,,,7500,,,,8500,,,,10500,,,,10500,,,,,,,
310388,1,Single,0,50463,High School,High School,With Parent,,,,,,7000,,3294,,7000,,4211,,7000,,3708,,3500,,1595,,,,
310392,1,Single,13860,0,Middle School,College,Off Campus,,,,,,,,11640,,,,11783,,,,7368,,,,,,,,
310394,1,Single,0,5183,College,High School,Off Campus,,,,,3500,,,11790,,,2000,10936.97,,,,,,,,,,,,
310396,1,Single,6745,22545,High School,High School,With Parent,,,,,449,,,10200,430,,,12001,,,,11966,5500,,,5775,2750,,,5787
310397,1,Single,17687,87745,Unknown,Unknown,With Parent,3000,,,,12500,,,,5115,,,1548,,,,,,,,,,,,
310398,1,Single,0,39438,High School,College,With Parent,,,,,,1615.9,,10190,3500,,,8185,4500,,,8084,5500,,,9007,7500,,,6703
310401,1,Single,0,17856,High School,High School,Off Campus,,,,,4500,,2000,12390,3179,,,12601,3900,,,12066,2600,,,12255,,,,
310407,1,Single,0,11505,Middle School,Middle School,With Parent,,,,,,,2000,9270,,,723,12601,,,,12116,,,,12205,,,,
310412,1,Single,0,19132,College,College,With Parent,,,,,,,3000,5550,,,400,2823,,,,,,,,,,,,
310414,1,Single,29991,0,High School,High School,Off Campus,,,,,4744,,,5750,10000,,,5295,10500,,,2440,,,,,,,,
310431,1,Single,6455,0,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
310433,1,Single,5964,126561,College,Unknown,With Parent,7500,,,,7500,,,,,,,,,,,,,,,,,,,
310434,1,Separated,27215,0,High School,College,Off Campus,12500,,,,12500,,,,,,,,,,,,,,,,,,,
310435,1,Divorced,45843,0,High School,Unknown,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
310440,1,Married,86435,0,Unknown,Unknown,Off Campus,12500,,,,27500,,,,,,,,,,,,,,,,,,,
310473,1,Single,0,21207,High School,High School,With Parent,,,,,,,,13540,,,,13151,,,,13866,,,,14005,,,,3249
310474,1,Single,3162,12843,High School,Unknown,On Campus Housing,,,,,,,,8670,,,,11183,4500,,,9634,,,,,,,,
310478,1,Single,5306,19822,Unknown,High School,With Parent,,,,,,,,12390,5500,,,5645,6500,,,5730,,,,,6500,,,9163
310479,1,Single,0,16538,Unknown,College,Off Campus,,,,,,,,13540,,,,,,,,,,,,,,,,
310488,1,Single,0,61510,High School,College,With Parent,,,,,9500,,2000,,10500,,,,12500,,,,11428,,,,,,,
310494,1,Single,0,67371,High School,Unknown,With Parent,,,,,16500,,,,,,,,13500,,,,,,,,,,,
310503,1,Married,90000,0,College,High School,Off Campus,,,,,7500,,,2775,8500,,,,10500,,,1425,10500,,,,,,,
310506,1,Single,3969,40721,High School,High School,With Parent,,,,,,,,6752,3500,,,4311,,,,,,,,,,,,
310518,1,Married,27982,0,High School,High School,Off Campus,,,,,7500,,,1126,,,,,,,,,,,,,,,,
310535,1,Single,0,44384,Unknown,College,With Parent,,,,,3500,,,6266,3500,,,9635,,,,9567,,,,10618.3,,,,10791
310536,1,Single,5806,0,College,High School,Off Campus,,,,,,,,7976,,,,,,,,,,,,,,,,
310541,1,Single,7403,18120,College,College,On Campus Housing,,,,,9500,,,5550,12500,,,6579,,,,,,,,,,,,
310559,1,Single,0,59220,Middle School,Middle School,Off Campus,,,,,,,,,,,,,,,,5684,,,,7487,,,,4153
310575,1,Single,3583,28713,College,High School,On Campus Housing,,,,,3500,,,11790,5500,,,12451,13000,,,8792,,,,,,,,
310606,1,Single,0,0,High School,High School,On Campus Housing,,,,,,250,,5550,,,,,,,,,,,,,,,,
310610,1,Single,0,182350,College,College,On Campus Housing,,,,,27962,,,,,,,,,,,,,,,,,,,
310617,1,Single,5296,30404,Middle School,College,Off Campus,,,,,3500,,,11740,5500,,,8885,4500,,,10444,7500,,2500,2611.3,9375,,1485,1933
310621,1,Single,0,12815,Middle School,Middle School,On Campus Housing,,,,,3500,,,11040,,,,,1750,,,5221,3250,,,4170,,,,
310623,1,Single,0,59349,High School,Middle School,With Parent,,,,,5000,,,5292,,,,,,,,,,,,,,,,
310681,1,Single,0,0,Unknown,Unknown,On Campus Housing,,,,,1000,,,11040,9500,,,11183,12000,,,11894,14000,,,11421,12500,,,9294
310693,1,Single,0,37400,College,College,On Campus Housing,,,,,,,2000,7692,,,2000,6311,4500,,,6616,4234,,,1725,,,,
310695,1,Single,0,30722,High School,High School,Off Campus,,,,,,,,1979.06,,,,,,,,,,,,,,,,
310725,1,Single,0,58114,High School,High School,Off Campus,,,,,2750,,,338,,,,,,,,,,,,,,,,
310730,1,Single,7027,55686,College,College,With Parent,,,,,,,,7252,,,,9485,,,,7803.28,,,,,,,,
310757,1,Single,0,60486,Unknown,Unknown,Off Campus,,,,,15500,,,,,,,,10500,,,5730,10500,,,9737,,,,
310758,1,Single,812,0,High School,High School,Off Campus,,,,,,,,9203.15,,,,,,,,,,,,,,,,
310760,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310763,1,Single,0,50370,High School,High School,With Parent,,,,,3500,,,3894,5500,,,3811,,,,,,,,,,,,
310768,1,Single,0,75624,High School,High School,With Parent,,,,,5500,500,,1500,3500,1250,,6581,5032,1250,,7227,7500,1250,,5725,7500,,,2965
310778,1,Single,0,0,High School,High School,On Campus Housing,,,,,4500,5000,,11790,9500,1839.01,,11783,10026,3128,2000,11894,11000,1467.03,3000,11421,10500,379.75,,9294
310779,1,Married,98290,0,Unknown,Unknown,Off Campus,,,,,3500,,,,,,,,,,,,,,,,,,,
310782,1,Single,0,17542,College,High School,With Parent,,,,,3500,,,7366,3500,,,8111,6500,,,9892,7500,,,4489,,,,
310783,1,Single,0,7998,High School,High School,With Parent,,,,,,,,12940,,,,13151,6000,,2000,13866,5500,,2000,10809,,,,
310788,1,Single,0,109689,College,High School,With Parent,,,,,,,,,,,,,6500,,,,7500,,,,7500,,,
310793,1,Married,98536,0,Middle School,Middle School,With Parent,,,,,,10421.8,,,,10653.3,,,,,,,,,,,,,,
310797,1,Married,52402,0,Unknown,High School,Off Campus,,,,,3500,10421.8,,,,7592.85,,,,,,,,,,,,,,
310799,1,Single,0,82765,High School,High School,With Parent,,,,,3500,,,,3500,,,,,,,,4500,,,5775,,,,2083
310808,1,Single,0,15690,College,College,With Parent,,,,,,,,11790,,,,,,,,,,,,,,,,
310812,1,Single,14478,101982,College,High School,With Parent,,,,,15396,,,,15000,,,,,,,,,,,,,,,
310813,1,Single,0,61376,College,College,With Parent,,,,,3500,,,8450,15500,,,,10000,,,,,,,,,,,
310814,1,Single,0,25904,High School,High School,On Campus Housing,,,,,12000,,2000,7252,,,,,,,,,,,,,,,,
310815,1,Single,3942,0,College,High School,Off Campus,,,,,,,,5550,,,,2823,,,,3465,,,,7572,,,,12423
310827,1,Single,0,14669,High School,High School,With Parent,,,,,,,,11790,,,,6301,,,,,,,,,,,,
310836,1,Single,2600,125000,College,College,With Parent,,,,,3500,,,,7500,,,,,,,,,,,,,1217.03,,
310851,1,Single,16027,0,College,High School,Off Campus,,,,,7500,,,10200,,,,,,,,,,,,,,,,
310863,1,Single,5689,0,High School,College,Off Campus,,,,693,7500,,,8670,5250,,,2823,,,,,,,,,,,,
310864,1,Single,9630,0,High School,College,With Parent,,,,,,,,10200,,,,,,,,,,,,,,,,
310877,1,,,,,,,,,,,,,,,,,,,,,,2865,,,,,,,,
310906,1,Single,0,22350,High School,College,With Parent,,,,,3500,,,9270,,,,,,,,,,,,,,,,
310919,1,Married,21347,0,High School,High School,Off Campus,12500,,,,12500,,,,,,,,,,,,,,,,,,,
310927,1,Single,0,134031,College,College,With Parent,,,,,3500,,2000,,,,,,,,,,,,,,,,,
310942,1,Married,95383,0,High School,High School,Off Campus,,,,,7500,,,,,,,,,,,,,,,,,,,
310980,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310981,1,Single,13260,0,High School,High School,Off Campus,,,,,7500,,,4600,10500,,,,5250,,,,,,,,,,,
311005,1,Single,0,26144,College,High School,With Parent,,,,,,,,13540,2750,,,5008,,,,,,,,,,,,
311012,1,Single,0,121508,College,College,Off Campus,,,,,,,,,,,,,,,,,,,,,,,,
311023,1,Single,0,24648,Unknown,Unknown,With Parent,,,,,2550,,,11790,,,,12001,,,,,,,,,,,,
311025,1,Single,0,21559,High School,College,Off Campus,,,,,,,2000,12940,,,2000,13751,,,2800,10784,,,2000,10209,4000,,2000,9467
311032,1,Single,0,40909,Unknown,College,With Parent,,,,,3500,,,9700,5500,,,3147,,,,,,,,,6500,,,2683
311056,1,Single,0,13099,,,With Parent,,,,,,,,11790,,,,12001,,,,12116,,,,12255,,,,9119
311064,1,Single,0,0,College,High School,Off Campus,,,,,10500,,,,,,,,,,,,,,,,,,,
311077,1,Single,0,77383,High School,High School,On Campus Housing,,,,,9500,,,,9500,,,,10500,,,,11630,,,,,,,
311079,1,Single,0,10940,High School,High School,On Campus Housing,,,,,,,2000,12390,,,,,,,,,,,,,,,,
311083,1,Single,25560,13841,College,High School,Off Campus,,,,,,,,319.5,,,,,,,,,,,,,,,,
311094,1,Single,0,13750,College,High School,On Campus Housing,,,,,8000,,,13190,9500,,2000,13058,,,,,,,,,,,,
311095,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311107,1,Single,0,97990,High School,High School,On Campus Housing,,,,,8500,,,,10000,,1000,,4500,,,,10500,,,,7500,,,
311113,1,Single,600,63182,High School,High School,On Campus Housing,,,,,20900,,,,13900,,,,14750,,,,24903,,,1625,,,,
311114,1,Single,0,18796,High School,High School,On Campus Housing,,,,,3500,,,11790,5500,,,12001,,,,,7131,,,6103,12500,,,
311115,1,Single,0,0,College,College,Off Campus,,,,,7500,,,6150,5500,,,11783,,,,10242,7500,,,9957,7500,,,6415
311123,1,Single,0,23886,Unknown,Unknown,With Parent,,,,,,,,12940,,,2000,13751,,,2000,11994,,,,12221,,,3000,13323
311139,1,Single,0,96137,College,High School,With Parent,,,,,9500,,,,,,,,,,,,,,,,,,,
311144,1,Single,0,0,High School,High School,With Parent,,,,,,,,11040,,,,,7500,,,5944,,,,,,,,
311145,1,Single,0,157346,College,College,With Parent,,,,,5500,,,,5500,,,,,,,,,,,,,,,
311153,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311162,1,Married,30298,0,College,College,Off Campus,12500,,,,22500,,,,,,,,,,,,,,,,,,,
311163,1,Married,39889,0,College,College,Off Campus,,,,,38360,,,,,,,,,,,,,,,,,,,
311166,1,Single,0,25271,Middle School,Middle School,On Campus Housing,,,,,5500,,,4856,20371,,,5645,12500,,,,28378,,,,,,,
311167,1,Single,0,27564,High School,High School,Off Campus,,,,,5500,,2000,6050,,,,12001,,,2000,12116,4000,,,12255,,,,12373
311172,1,Single,0,0,High School,High School,With Parent,,,,,3244,,2000,7782,,,,,,,,,,,,,,,,
311173,1,Single,2303,15412,Unknown,High School,On Campus Housing,,,,,9500,,,11790,9500,,,12385,22500,,2000,,22500,,2000,3789,12500,,,1465
311178,1,Single,10500,0,High School,High School,Off Campus,,,,,,,,5895,,,,,,,,,,,,,,,,
311179,1,Single,2313,60436,,College,With Parent,,,,,3500,,,,,,,,,,,,,,,,,,,
311182,1,Single,16004,0,College,Unknown,Off Campus,,,,,4780,,,3800,2300,,,1424,8295,,,,,,,,,,,
311194,1,Single,7111,60504,High School,College,Off Campus,,,,,10500,,,4894,10500,,,5715,7000,,,7684,,,,,,,,
311199,1,Single,16203,0,Unknown,College,Off Campus,,,,,8500,,,3500,10500,,,2295,5250,,,890,,,,,,,,
311224,1,Single,0,78228,College,College,On Campus Housing,,,,,9500,,,1600,9500,,,,10500,,,,,,,10857,1500,,,3227
311228,1,Single,7033,58793,High School,High School,With Parent,,,,,7500,,,3216,2403,,,4590,,,,,,,,,,,,
311229,1,Single,0,21680,High School,High School,Off Campus,,,,,,,,12240,,,,,,,,,,,,,,,,
311244,1,Single,0,25640,High School,Unknown,With Parent,,,,,,,,11790,,,,12001,,,,12116,,,,,,,,6212
311260,1,Single,0,312123,College,College,On Campus Housing,,,,,5500,,,,2750,,,,,,,,,,,,,,,
311294,1,Single,0,75465,High School,High School,With Parent,,,,,12500,,2000,,12500,,,,11000,,,,11000,,,,8375,,,
311299,1,Single,0,88382,High School,College,With Parent,,,,,,10421.8,,,,10653.3,,,,10853,,1080,,11178.6,,,,,,
311300,1,Single,0,0,High School,College,On Campus Housing,,,,,3500,,,5550,2734,,,7400.54,,,,,,,,,,,,
311301,1,Single,27268,0,High School,High School,With Parent,2500,,,,9500,,,,10500,,,,,,,,,,,,,,,
311313,1,Single,0,26500,Middle School,High School,On Campus Housing,,,,,12000,,,13736,,,,,,,,,,,,,,,,
311319,1,Single,0,25109,Unknown,Unknown,With Parent,,,,,3500,,,8742,4500,,,,7500,,,,5500,,,,,,,
311366,1,Single,0,10636,High School,Unknown,With Parent,,,,,,,,6470,,,1000,13151,6500,,2000,6330,4500,,,13405,7500,,2000,5815
311391,1,Single,0,15176,High School,High School,Off Campus,,,,,5500,,2000,6112,,,,,,,,,,,,,,,,
311392,1,Single,0,16710,Unknown,High School,With Parent,,,,,3500,,,8044,,,,,,,,,,,,,,,,
311398,1,Single,0,45483,Middle School,High School,On Campus Housing,,,,,12000,,,5492,,,,,,,,,,,,,,,,
311410,1,Single,0,57398,Middle School,Middle School,Off Campus,,,,,5500,,,,10500,,,,16327,,,,,,,,11430,,,
311417,1,Single,0,30963,College,High School,With Parent,,,,,,,,13540,,,,13151,,,,13866,,,,13405,,,,13573
311418,1,Single,0,18044,Middle School,Middle School,Off Campus,,,,,3500,,2000,12940,,,,13151,,,,11592,3500,,,10887,,,,
311429,1,Single,0,12588,High School,Unknown,Off Campus,,,,,,,,13540,,,,13751,6500,,,12691,5500,,,12571,,,,
311443,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311445,1,Single,15923,0,Unknown,Unknown,Off Campus,,,,,7500,,,3600,10500,,,3495,,,,,,,,,,,,
311448,1,Single,0,0,High School,High School,With Parent,,,,,7500,,,,3840,,,2116,4232,,,2865,,,,,,,,
311454,1,Married,36113,0,College,College,Off Campus,,,,,7500,,,2775,10500,,,2697,,,,,,,,,,,,
311457,1,Single,0,18113,High School,High School,On Campus Housing,,,,,9500,,,11790,10750,,,12001,4500,,,12116,,,,,,,,
311459,1,Single,17870,0,High School,High School,Off Campus,,,,,12500,,,2100,12500,,,,,,,,,,,,,,,
311473,1,Single,56742,0,High School,High School,Off Campus,,,,,,,,1125,,,,,,,,,,,,,,,,
311475,1,Single,0,63408,High School,College,Off Campus,,,,,6500,,,,3250,,,,9800,,,,,,,,,,,
311476,1,Single,0,111934,Unknown,College,With Parent,,,,,3500,,,,4500,,,,5500,,,,,,,,,,,
311477,1,Single,11917,0,Unknown,College,Off Campus,,,,,,,,,,,,5168,,,,,,,,,,,,
311491,1,Single,0,36794,High School,High School,On Campus Housing,,,,,12000,,2000,8950,12000,,,9185,10500,,,12116,10000,,,12355,12500,,,9119
311510,1,Single,0,-40260,College,High School,Off Campus,,,,,,,,5550,,,,5645,,,,,,,,,,,,
311518,1,Single,0,33608,High School,High School,Off Campus,,,,,,,,1838,,,,,,,,,,,,,,,,
311522,1,Single,2346,85924,College,College,On Campus Housing,,,,,1510,,,,,,,,,,,,,,,,,,,
311529,1,Single,0,42513,High School,High School,With Parent,,,,,3500,,,7102,,,,13151,6500,,,2990,7500,,,5675,11500,,,
311532,1,Single,0,9498,High School,High School,With Parent,,,,,,5880,,11790,4841,13406.4,,12001,2112,3000,,11894,5500,3000,,12255,,,,
311533,1,Single,0,0,High School,Middle School,With Parent,,,,,,,3000,12390,,,3000,10935,,,,,,,,,,,,
311537,1,Single,0,32667,High School,High School,Off Campus,,,,,,7871.8,,5550,,3600,,12001,,3000,,12116,,1500,,6128,,,,
311541,1,Single,14550,28335,High School,High School,Off Campus,,,,,5500,,,10002,,,,12001,2750,,,8534,6250,,,2823,,,,
311548,1,Single,23244,0,College,High School,Off Campus,,,,,12500,,,5884,12500,,,,12500,,,3193,6250,,,,,,,
311555,1,Single,42306,0,Middle School,High School,Off Campus,,,,,7500,,,6700,12500,,,6795,9658,,,6540,,,,,,,,
311561,1,Single,0,64326,College,College,On Campus Housing,,,,,,,2900,5816,,,3000,4527,,,,,,,,,,,,
311570,1,Single,0,21386,College,College,With Parent,,,,,,,,11790,,,,7412,,,,,,,,,,,,
311571,1,Divorced,13563,0,High School,High School,Off Campus,,,,,7500,,,11790,5500,,,1412,,,,,,,,,,,,
311574,1,Single,15520,47391,Middle School,High School,With Parent,,,,,10900,,,,10900,,,,,,,,,,,,,,,
311580,1,Single,0,21187,Unknown,Middle School,On Campus Housing,,,,,6650,,,11040,6106,,,5595,,,,,,,,,,,,
311581,1,Single,0,14000,College,High School,With Parent,,,,,,,,11790,,,,12001,,,,12116,,,,12205,,,,
311583,1,Single,0,20191,College,College,On Campus Housing,,,,,2750,500,,2500,,,,,,,,,,,,,,,,
311585,1,Single,15798,0,Unknown,Unknown,On Campus Housing,,,,,9500,3000,,3000,604,,,1748,,,,,,,,,,,,
311587,1,Single,0,176178,High School,College,With Parent,,,,,3500,5000,,,3500,5000,,,4500,5000,,,5500,5000,,,,,,
311589,1,Married,32062,0,Middle School,High School,Off Campus,,,,,5500,,,5550,10500,,,,,,,,,,,,,,,
311593,1,Single,0,38879,College,High School,On Campus Housing,,,,,2000,,,11640,,,,,,,,,,,,,,,,
311601,1,Single,0,25929,High School,High School,On Campus Housing,,,,,,,,12790,,,,12933,4162,,,11592,,,,14005,,,,6437
311606,1,Single,17356,35467,High School,High School,With Parent,,,,,3500,,,6516,5500,,,8161,5500,,,5730,,,,,,,,
311611,1,Single,0,30199,Unknown,College,On Campus Housing,,,,,3500,,,11790,6500,,2000,7781,,,,,,,,,,,,
311612,1,Single,0,12565,High School,High School,With Parent,,,,,,,,12390,,,,,,,,,,,,,,,,
311619,1,Single,1000,169189,College,College,With Parent,,,,,3500,,,,7500,,,,,,,,,,,,,,,
311625,1,Single,0,31750,High School,High School,On Campus Housing,,,,,5172,,,10390,5500,,,12001,4500,,,12116,,1000,,12255,5500,,,8969
311634,1,,,,,,,,,,,,250,,,,,,,,250,,,,,,,,,,
311642,1,Single,0,75854,,,Off Campus,,,,,3500,,,,3250,,,,,,,,6500,,,,5500,,,
311644,1,Single,0,47926,High School,Middle School,With Parent,,,,,3500,,,3200,3500,,,,3750,,,,5500,,,5775,5500,,,5815
311653,1,Single,0,17418,College,College,With Parent,,,,,,,3000,12390,,,,12001,,750,,11244,,,,12855,3300,,,7903
311656,1,Single,0,40678,High School,High School,With Parent,,,,,5500,,,1950,5500,,,4388,2750,,,3542,223,,,2013,,,,
311662,1,Single,0,29107,High School,High School,With Parent,,,,,,,,10890,,,,5467,,,,12066,1000,,,10107,,,,
311663,1,Single,0,0,High School,Middle School,Off Campus,,,,,,,,10800,,,,,,,,,,,,,,,,
311700,1,Married,191410,0,College,College,Off Campus,,,,,7500,,,,,,,,6250,,,,,,,,,,,
311701,1,Single,0,23056,High School,High School,With Parent,,,,,,5000,,11790,,5000,,9385,,2000,,12716,,2000,,12255,,,,
311703,1,Single,16436,69686,High School,High School,With Parent,,,,,7500,,,3300,10500,,,3095,,,,,,,,,,,,
311710,1,Single,0,40747,High School,High School,On Campus Housing,,,,,3500,,,11040,,,,,,,,,,,,,,,,
311720,1,Single,0,22000,College,College,Off Campus,,,,,,,,8742,,,,,,,,,,,,,,,,
311721,1,Single,0,98000,High School,High School,With Parent,,,,,2751,,,,,,,,,,,,,,,,,,,
311724,1,Single,4077,140000,College,High School,With Parent,,,,,,,,,,,,,,,,,,,,,,,,
311725,1,Single,19363,0,College,High School,Off Campus,,,,,7500,,2000,7476,5500,,,598,10500,,,,10500,,,,9819,,,
311726,1,Single,0,81726,High School,College,On Campus Housing,,,,,17500,,,1200,13500,,,5095,26500,,,4080,34952,,,,,,,
311729,1,Single,17650,0,High School,High School,Off Campus,,,,,10500,,,,3677,,,,2750,,,,,,,,,,,
311738,1,Single,60655,0,College,College,Off Campus,,,,,9500,,,3800,10500,,,,,,,,,,,,,,,
311752,1,Married,90000,0,High School,College,Off Campus,,,,,,,,,,,,,,2400,,,,,,,,,,
311758,1,Single,1431,9680,Unknown,College,With Parent,,,,,,5550,,11740,,2822.5,,5667,,,,,,,,,,,,
311764,1,Married,50795,0,Unknown,High School,Off Campus,,,,,11500,2500,,,9480,,,,,,,,,,,,,,,
311767,1,Single,11725,0,Unknown,Unknown,Off Campus,,,,,9500,,2000,13540,12500,,3000,8918,,,,,,,,,,,,
311769,1,Married,53852,0,High School,High School,Off Campus,,,,,5500,,,4900,11970,,,1223,2750,,,,,,,,,,,
311771,1,Single,28753,0,College,High School,Off Campus,,,,,,10421.8,,,,9770.99,,,,,,,,,,,,,,
311786,1,Single,0,0,College,College,Off Campus,,,,,2750,,,,5500,,,,7153,,,,10500,,,,,,,
311803,1,Single,0,24362,High School,High School,On Campus Housing,,,,,8000,,,13790,12000,,,13401,12904,,,13516,10000,,,14255,12500,,,13773
311806,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311811,1,Single,0,32511,High School,College,Off Campus,,,,,3500,,,3075,5500,,,7381,6500,,,4408,5500,,,6109,12500,,,
311814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311820,1,,,,,,,,,,,,2000,,,,2000,,,,1000,,,,,,,,,,
311821,1,Single,0,0,College,High School,On Campus Housing,,,,,8000,,,11790,9500,,,12601,13000,,,12716,14292,,1831,12255,6813,,1000,6512
311839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311842,1,Single,10248,26000,High School,High School,With Parent,,,,,34531,,,,,,,,,,,,,,,,,,,
311844,1,Single,972,0,College,College,Off Campus,13000,,,,26500,,,,,,,,,,,,,,,,,,,
311858,1,Married,98062,0,High School,High School,Off Campus,,,,,7500,,,,,,,,12500,,,,,,,,,,,
311861,1,Single,19634,83347,High School,High School,Off Campus,12000,,,,12500,,,,,,,,,,,,,,,,,,,
311867,1,Single,30751,0,Middle School,College,Off Campus,,,,,4500,,,5550,4500,,,5645,5250,,,,,,,,,,,
311873,1,Single,8511,0,College,College,Off Campus,,,,,,,,769,,,,,,,,,,,,,,,,
311879,1,Single,26518,87311,High School,High School,With Parent,,,,,7500,,,,5500,,,,,,,,,,,,,,,
311882,1,Single,7380,0,Unknown,Unknown,Off Campus,,,,,,,,1388,,,,,,,,,,,,,,,,
311883,1,Single,2983,0,Middle School,High School,With Parent,,,,,,,,13540,,,,13751,,,,,,,,,,,,
311884,1,Married,95044,0,Unknown,Unknown,Off Campus,,,,,5500,3000,,,5250,,,,,,,,,,,,,,,
311886,1,Single,19084,0,High School,High School,Off Campus,,,,,12500,,,5550,12500,,,7547,12500,,,2782,,,,,,,,
311887,1,Single,18276,9847,Unknown,High School,With Parent,,,,,3500,,,7966,10885,250,,5645,10500,,,5730,10500,,,5775,12500,,,
311898,1,Single,0,26585,High School,High School,With Parent,,,,,,,,11740,,,2000,12001,,,2000,12116,,,,12255,2990,,,8694
