"","cohort_term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","Total_loan","Total_grant","Total_scholarship","Total_WorkStudy","Cohort","CohortTerm","RegistrationDate","Hispanic","Black","NativeHawaiian","White","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus","CompleteDevMath","CompleteDevEnglish","Major1","Complete1","CompleteCIP1","TermGPA","CumGPA","Dropout"
"2532","1","Single",0,37379,"Unknown","High School","On Campus Housing",43750,44898.52,0,6000,"2012-13","1",20120627,0,1,0,0,2012,1,"1",-2,-2,-2,"0","1","0","0","1","0.111111111111111","-2",42.0101,0.777777777777778,2.89001111111111,3.25888888888889,3.25888888888889,"0"
"2533","1","Single",14825,46089,"College","High School","With Parent",18500,4411,0,0,"2012-13","1",20120424,0,0,0,1,2016,1,"2",100,91,1,"2","0","0","0","0","-2","-2",52.0301,1.6,8.80602,3.14,3.14,"0"
"2534","1","Married",116762,0,"College","College","Off Campus",0,0,0,0,"2012-13","1",20120427,1,0,0,0,2016,1,"2",1,60,1,"0","0","0","0","0","-2","-2",51.3801,1.33333333333333,6.89668333333333,3.38666666666667,3.38666666666667,"0"
"2535","1","Single",0,82521,"High School","College","With Parent",0,0,0,0,"2012-13","1",20120417,1,0,0,0,2016,2.86,"1",-2,-2,-2,"0","1","1","0","0","0.125","0.125",48.515,0,-2,2.98875,2.98875,"1"
"2536","1","Single",0,8327,"College","Middle School","Off Campus",1750,2775,0,0,"2012-13","1",20120827,1,0,0,0,2016,2.2,"1",-2,-2,-2,"0","1","1","0","0","0","1",0,0,-2,0,0,"1"
"2537","1","Divorced",16294,0,"High School","High School","Off Campus",7500,13122,0,0,"2012-13","1",20120508,1,0,0,0,2016,1,"2",140,93,1,"2","0","0","0","0","-2","-2",51.3801,4,24.69005,3.84,3.84,"0"
"2538","1","Single",0,22846,"High School","College","With Parent",5500,9402,0,0,"2012-13","1",20120731,1,0,0,0,2016,1,"2",91,75,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,3.19,3.19,"1"
"2539","1","Single",1687,7608,"Middle School","College","With Parent",17000,49963,0,0,"2012-13","1",20120501,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.3","0.1",33.56515,0.7,3.60101,2.53,2.53,"0"
"2540","1","Single",0,16876,"High School","Middle School","Off Campus",3500,33324,0,4000,"2012-13","1",20120627,0,0,0,1,2012,1,"1",-2,-2,-2,"0","1","0","0","0","0.166666666666667","-2",40.0801,0,-2,3.165,3.165,"1"
"2541","1","Single",0,78952,"High School","College","On Campus Housing",4750,0,0,0,"2012-13","1",20120511,0,1,0,0,2009,2.88,"1",-2,-2,-2,"0","1","1","0","0","0","0",52.0201,0,-2,1.07,1.07,"1"
"2542","1","Single",5377,25899,"High School","College","Off Campus",11400,54736,0,2000,"2012-13","1",20120621,1,0,0,0,2016,1,"1",-2,-2,-2,"0","1","1","0","0","0.111111111111111","0.222222222222222",15.0367,0.777777777777778,3.23445555555556,2.97666666666667,2.97666666666667,"0"
"2543","1","Single",24038,0,"College","Unknown","Off Campus",0,0,0,0,"2012-13","1",20120907,1,0,0,0,2016,1,"2",96,63,1,"2","0","0","0","0","-2","-2",11.0101,0,-2,2.25,2.25,"1"
"2544","1","Single",0,0,"High School","High School","On Campus Housing",0,22151.42,0,0,"2012-13","1",20120627,1,0,0,0,2016,1,"1",-2,-2,-2,"0","1","1","0","1","0.25","0",0,0,-2,2.125,2.125,"1"
"2545","1","Single",0,7840,"Unknown","Unknown","With Parent",0,66279,0,4000,"2012-13","1",20120621,1,0,0,0,2016,1,"1",-2,-2,-2,"0","1","1","0","0","0.166666666666667","0.166666666666667",12.5137583333333,0.583333333333333,-0.492458333333333,3.16666666666667,3.16666666666667,"0"
"2546","1","Single",2552,7360,"Unknown","College","Off Campus",15000,49147,0,0,"2012-13","1",20120424,1,0,0,0,2010,3,"1",-2,-2,-2,"0","0","1","0","0","-2","0.0909090909090909",48.4564636363636,0,-2,2.54636363636364,2.54636363636364,"0"
"2547","1","Single",0,76584,"Unknown","High School","With Parent",30878,0,1000,8900,"2012-13","1",20120507,1,0,0,0,2012,3.6,"1",-2,-2,-2,"0","1","1","0","1","0.0833333333333333","0",40.507575,0.583333333333333,2.66750833333333,3.235,3.235,"0"
"2548","1","Single",0,5791,"Middle School","Unknown","With Parent",0,27291,0,0,"2012-13","1",20120621,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","1","0.25","0",0,0,-2,3.4525,3.4525,"1"
"2549","1","Single",1125,0,"High School","High School","On Campus Housing",5000,60346,0,2000,"2012-13","1",20120627,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.0769230769230769","0.153846153846154",43.0199,0.615384615384615,1.46306923076923,2.51692307692308,2.51692307692308,"0"
"2550","1","Single",0,2520,"Unknown","Unknown","Off Campus",0,56341,2500,13000,"2012-13","1",20120410,1,0,0,0,2010,3.83,"1",-2,-2,-2,"0","0","1","1","0","-2","0.0769230769230769",42.3839307692308,0.538461538461538,2.00693076923077,3.88076923076923,3.88076923076923,"0"
"2551","1","Single",0,42995,"College","College","Off Campus",0,35857,0,0,"2012-13","1",20120416,0,0,0,1,2016,2.88,"1",-2,-2,-2,"0","1","1","0","0","0.285714285714286","0.285714285714286",51.0999,0,-2,2.39714285714286,2.39714285714286,"1"
"2552","1","Single",5295,18087,"Middle School","High School","With Parent",0,11790,0,0,"2012-13","1",20120731,0,0,0,1,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.5","0.5",0,0,-2,2.71,2.71,"1"
"2553","1","Single",0,11586,"High School","Middle School","With Parent",0,16686,0,0,"2012-13","1",20120716,1,0,0,0,2012,3.04,"1",-2,-2,-2,"0","1","1","0","0","0.25","0.75",25.03505,0,-2,2.9575,2.9575,"1"
"2554","1","Single",0,0,"Middle School","High School","Off Campus",0,25123,0,3000,"2012-13","1",20120411,0,1,0,0,2016,1,"2",65,65,1,"2","0","0","0","0","-2","-2",43.0199,1.6,7.00398,3.432,3.432,"0"
"2555","1","Single",5476,58278,"College","High School","On Campus Housing",12985,5000,21075.1,2000,"2012-13","1",20120410,0,0,0,1,2016,1.6,"2",66,66,1.6,"2","0","0","0","0","-2","-2",43.0399,1.6,7.00798,3.982,3.982,"0"
"2556","1","Single",0,26807,"College","High School","Off Campus",5165,9168.85,0,0,"2012-13","1",20120606,1,0,0,0,2012,3.1,"1",-2,-2,-2,"0","1","1","0","0","0.666666666666667","1",0,0,-2,2.45666666666667,2.45666666666667,"1"
"2557","1","Single",0,139624,"High School","College","With Parent",0,0,22500,0,"2012-13","1",20120503,0,0,0,1,2012,3.82,"1",-2,-2,-2,"0","1","1","0","0","0","0.0909090909090909",21.3228636363636,0.636363636363636,0.546372727272727,3.37454545454545,3.37454545454545,"0"
"2558","1","Single",0,33606,"High School","High School","With Parent",6250,32556,2500,6930,"2012-13","1",20120424,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","0","0","1","0","-2",42.388775,0.875,3.5012625,3.11375,3.11375,"0"
"2559","1","Single",0,110660,"College","College","With Parent",0,0,0,2000,"2012-13","1",20120521,0,0,0,1,2016,2.5,"1",-2,-2,-2,"0","1","1","0","1","0.125","0",11.0101,1,-0.3737375,3.35625,3.35625,"0"
"2560","1","Single",0,138091,"High School","College","With Parent",2750,0,0,0,"2012-13","1",20120719,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","0","0","1","1","-2",50.0901,0,-2,0.5,0.5,"1"
"2561","1","Single",0,30906,"Unknown","High School","On Campus Housing",47250,62411,0,5100,"2012-13","1",20120627,0,1,0,0,2012,1,"1",-2,-2,-2,"0","0","1","0","0","-2","0.4",4.40404,0,-2,3.129,3.129,"0"
"2562","1","Single",0,15496,"Unknown","College","On Campus Housing",22853,32163,25422.85,6874,"2012-13","1",20120813,1,0,0,0,2012,4,"1",-2,-2,-2,"0","0","1","0","0","-2","0",34.0101,0.875,3.5012625,3.4325,3.4325,"0"
"2563","1","Married",0,0,"High School","High School","Off Campus",10500,3470,0,0,"2012-13","1",20120626,0,0,0,0,2016,1,"2",89,79,1,"2","0","0","0","0","-2","-2",25.69005,0,-2,0.4,0.4,"1"
"2564","1","Single",0,12074,"High School","High School","On Campus Housing",23987,35268,0,3000,"2012-13","1",20120605,0,1,0,0,2016,2.45,"1",-2,-2,-2,"0","1","0","0","1","0.111111111111111","-2",23.8999444444444,0.888888888888889,3.00221111111111,2.87444444444444,2.87444444444444,"0"
"2565","1","Married",18951,0,"Middle School","Middle School","Off Campus",0,22201,7101.8,0,"2012-13","1",20120425,0,0,0,0,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",52.0301,1.6,8.80602,3.474,3.474,"0"
"2566","1","Single",0,97018,"Unknown","High School","On Campus Housing",9500,15861,0,0,"2012-13","1",20120530,0,1,0,0,2016,2.7,"1",-2,-2,-2,"0","1","1","0","0","0.285714285714286","0.428571428571429",21.4671857142857,0,-2,2.36142857142857,2.36142857142857,"1"
"2567","1","Single",0,12240,"High School","High School","With Parent",0,53962,0,0,"2012-13","1",20120627,0,0,0,1,2016,2.2,"1",-2,-2,-2,"0","1","1","0","1","0.111111111111111","0",45.0199444444444,0.888888888888889,4.00223333333333,3.21888888888889,3.21888888888889,"0"
"2568","1","Single",0,25994,"Unknown","High School","On Campus Housing",39687,59781,0,0,"2012-13","1",20120625,0,1,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.181818181818182",45.1101,0.636363636363636,2.28273636363636,2.64272727272727,2.64272727272727,"0"
"2569","1","Single",0,18533,"High School","Unknown","With Parent",5000,25195,0,0,"2012-13","1",20120627,0,0,0,1,2012,1,"1",-2,-2,-2,"0","0","1","0","1","-2","0",8.257575,0,-2,2.545,2.545,"1"
"2570","1","Single",15345,0,"Unknown","College","Off Campus",44750,14679,0,0,"2012-13","1",20120712,1,0,0,0,2016,1,"2",0,0,1,"0","0","0","1","0","-2","-2",52.0801,0,-2,1.91333333333333,1.91333333333333,"1"
"2571","1","Single",1446,36638,"High School","Unknown","On Campus Housing",21500,22723,0,0,"2012-13","1",20120626,0,1,0,0,2016,1,"2",54,63,1,"2","0","0","0","0","-2","-2",42.0101,1.4,6.80202,3.68,3.68,"0"
"2572","1","Single",0,0,"High School","Unknown","On Campus Housing",0,4162.5,0,0,"2012-13","1",20120823,0,1,0,0,2012,2.68,"1",-2,-2,-2,"0","1","1","0","0","0","0.5",0,0,-2,0.875,0.875,"1"
"2573","1","Married",3223,0,"Unknown","College","Off Campus",3500,3470,0,0,"2012-13","1",20120614,0,0,0,1,2016,1,"2",115,72,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.85,3.85,"1"
"2574","1","Single",0,22274,"Unknown","High School","On Campus Housing",0,31225.61,2500,0,"2012-13","1",20120621,0,1,0,0,2010,3.5,"1",-2,-2,-2,"0","1","1","0","0","0.2","0.2",51.3801,0,-2,2.358,2.358,"1"
"2575","1","Single",0,36607,"Unknown","College","Off Campus",1750,1800,0,0,"2012-13","1",20120827,0,1,0,0,2010,2.9,"1",-2,-2,-2,"0","1","1","0","0","0","1",13.1209,0,-2,2.46,2.46,"1"
"2576","1","Single",0,33446,"High School","High School","Off Campus",22500,55872,0,0,"2012-13","1",20120802,1,0,0,0,2010,2.79,"1",-2,-2,-2,"0","0","1","1","0","-2","0.181818181818182",52.0855545454545,0,-2,2.68909090909091,2.68909090909091,"0"
"2577","1","Single",0,46108,"College","College","On Campus Housing",0,31899,40955.62,0,"2012-13","1",20120412,0,0,0,0,2012,1,"1",-2,-2,-2,"0","0","1","0","0","-2","0",23.7572571428571,1,5.43858571428571,3.88285714285714,3.88285714285714,"0"
"2578","1","Single",0,10685,"High School","Middle School","On Campus Housing",1750,7181,0,0,"2012-13","1",20120716,0,1,0,0,2012,3,"1",-2,-2,-2,"0","1","1","0","0","0.5","0.5",0,0,-2,2.13,2.13,"1"
"2579","1","Single",5413,79085,"High School","High School","With Parent",48298,0,0,0,"2012-13","1",20120418,0,0,0,1,2012,3.1,"1",-2,-2,-2,"0","1","0","0","1","0.1","-2",30.11421,0,-2,2.859,2.859,"1"
"2580","1","Single",0,36927,"Middle School","High School","With Parent",28500,38043,0,2000,"2012-13","1",20120731,0,0,0,1,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.1",53.2621,0,-2,2.797,2.797,"0"
"2581","1","Single",0,40541,"Middle School","High School","With Parent",31000,35093,0,2602,"2012-13","1",20120416,0,0,0,1,2012,2.32,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.3",16.20303,0,-2,3.05,3.05,"0"
"2582","1","Single",0,37075,"Unknown","High School","On Campus Housing",0,0,0,0,"2012-13","1",20120808,0,1,0,0,2012,2.8,"1",-2,-2,-2,"0","1","1","0","0","0","1",0,0,-2,0,0,"1"
"2583","1","Single",0,3009,"High School","High School","On Campus Housing",0,2082,0,0,"2012-13","1",20120627,0,1,0,0,2012,2.49,"1",-2,-2,-2,"0","1","1","0","0","0","0.5",26.0101,0,-2,2.7,2.7,"1"
"2584","1","Single",3195,38965,"Middle School","Middle School","On Campus Housing",0,10390,0,0,"2012-13","1",20120726,0,1,0,0,2012,3.1,"1",-2,-2,-2,"0","1","1","0","1","0","0",0,0,-2,2.78,2.78,"1"
"2585","1","Single",0,8850,"Middle School","Middle School","With Parent",24025,41147,0,2000,"2012-13","1",20120423,1,0,0,0,2012,3.27,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.1",20.83804,0.8,3.40801,3.048,3.048,"0"
"2586","1","Single",0,41297,"Unknown","Unknown","Off Campus",22500,50286,0,2000,"2012-13","1",20120627,1,0,0,0,2016,1,"1",-2,-2,-2,"0","1","1","1","0","0","0.0714285714285714",32.3736571428571,0.5,1.14357857142857,2.91071428571429,2.91071428571429,"0"
"2587","1","Single",0,28964,"Unknown","High School","On Campus Housing",0,22534,0,0,"2012-13","1",20120627,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.666666666666667","0.333333333333333",28.6799333333333,0,-2,2.83666666666667,2.83666666666667,"1"
"2588","1","Single",1,1,"High School","High School","Off Campus",0,0,0,0,"2012-13","1",20120730,1,0,0,0,2012,2.46,"1",-2,-2,-2,"0","1","1","0","0","0","1",43.0199,0,-2,0,0,"1"
"2589","1","Single",0,56571,"College","Unknown","On Campus Housing",2423,1500,0,0,"2012-13","1",20120604,0,1,0,0,2012,2.5,"1",-2,-2,-2,"0","1","0","0","0","0","-2",0,0,-2,2.4,2.4,"1"
"2590","1","Single",0,11103,"College","College","On Campus Housing",34000,52340,0,6000,"2012-13","1",20120627,0,1,0,0,2016,2.2,"1",-2,-2,-2,"0","1","1","0","1","0.1","0",48.42802,0.8,2.50399,2.667,2.667,"0"
"2591","1","Single",7470,58913,"High School","Unknown","Off Campus",0,0,10000,0,"2012-13","1",20120504,0,0,0,1,2012,3.81,"1",-2,-2,-2,"0","1","0","0","1","0.111111111111111","-2",12.7833888888889,0.777777777777778,0.7789,3.60111111111111,3.60111111111111,"1"
"2592","1","Single",0,43669,"Unknown","High School","Off Campus",0,3276,0,0,"2012-13","1",20120724,0,0,0,1,2016,2.6,"1",-2,-2,-2,"0","1","1","0","0","0","1",0,0,-2,0,0,"1"
"2593","1","Single",0,15184,"Unknown","Unknown","On Campus Housing",18700,29156,0,4900,"2012-13","1",20120621,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","1","1","1","-2","0",21.50995,0.8,2.50199,2.296,2.296,"1"
"2594","1","Single",0,133250,"High School","College","With Parent",7500,5550,0,0,"2012-13","1",20120621,1,0,0,0,2012,2.2,"1",-2,-2,-2,"0","1","1","0","0","0.333333333333333","0.333333333333333",9.0101,0,-2,2.08333333333333,2.08333333333333,"1"
"2595","1","Single",0,0,"High School","High School","With Parent",0,11790,0,0,"2012-13","1",20120518,1,0,0,0,2012,2.64,"1",-2,-2,-2,"0","0","1","0","0","-2","0.5",20.04005,0,-2,2,2,"1"
"2596","1","Single",0,0,"High School","High School","With Parent",8250,53183,0,0,"2012-13","1",20120420,0,1,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.111111111111111","0.111111111111111",23.3389444444444,0,-2,3.14111111111111,3.14111111111111,"0"
"2597","1","Single",8829,0,"High School","High School","Off Campus",29500,13569,0,0,"2012-13","1",20120606,0,0,0,1,2016,1,"2",94,66,1,"2","0","0","0","0","-2","-2",48.1686857142857,1,6.00144285714286,3.57142857142857,3.57142857142857,"0"
"2598","1","Single",0,37363,"High School","College","On Campus Housing",5500,3516,0,0,"2012-13","1",20120418,1,0,0,0,2012,3.1,"1",-2,-2,-2,"0","1","1","0","0","0","1",43.0203,0,-2,3.36,3.36,"1"
"2599","1","Single",22867,0,"High School","High School","Off Campus",0,2350,0,2000,"2012-13","1",20120413,0,0,0,1,2016,1,"2",61,52,1,"0","0","0","0","0","-2","-2",43.0399,0,-2,3.25,3.25,"1"
"2600","1","Single",0,43176,"High School","College","With Parent",0,9650,0,0,"2012-13","1",20120605,1,0,0,0,2012,3.4,"1",-2,-2,-2,"0","1","1","0","0","0.5","0.5",42.0101,0,-2,3.395,3.395,"1"
"2601","1","Single",0,0,"High School","Middle School","With Parent",0,22973,0,0,"2012-13","1",20120411,1,0,0,0,2012,3.4,"1",-2,-2,-2,"0","1","1","0","0","0.75","0.75",27.0101,0,-2,0.47,0.47,"1"
"2602","1","Single",0,82867,"Unknown","College","With Parent",0,0,1500,0,"2012-13","1",20120411,0,0,0,1,2011,3,"1",-2,-2,-2,"0","1","0","0","1","0.125","-2",17.257575,0.875,1.1262625,3.73,3.73,"0"
"2603","1","Single",41393,0,"High School","High School","Off Campus",7500,0,0,0,"2012-13","1",20120508,0,0,0,1,2016,1,"2",31,28,1,"0","0","0","0","0","-2","-2",43.0199,0,-2,2.88,2.88,"1"
"2604","1","Single",0,31017,"High School","College","On Campus Housing",9500,10590,0,1390,"2012-13","1",20120731,0,1,0,0,2016,1,"2",12,15,1,"0","0","0","0","0","-2","-2",50.0901,0,-2,2.375,2.375,"1"
"2605","1","Single",15363,0,"High School","High School","Off Campus",0,4233,0,0,"2012-13","1",20120509,0,0,0,1,2009,1,"1",-2,-2,-2,"0","1","1","0","0","0.5","0.5",26.0101,0,-2,2.5,2.5,"1"
"2606","1","Single",0,25503,"Middle School","Middle School","Off Campus",0,29510.81,0,0,"2012-13","1",20120712,1,0,0,0,2012,2.44,"1",-2,-2,-2,"0","1","1","0","1","0.333333333333333","0",0,0,-2,2.62,2.62,"1"
"2607","1","Married",13741,0,"College","College","Off Campus",10663,17501,0,0,"2012-13","1",20120413,0,0,0,0,2016,1,"2",67,66,1,"2","0","0","0","0","-2","-2",32.81402,1.4,3.60202,2.964,2.964,"0"
"2608","1","Single",0,43378,"Unknown","High School","With Parent",47629,8284,0,2000,"2012-13","1",20120530,1,0,0,0,2012,2.7,"1",-2,-2,-2,"0","1","1","0","0","0.1","0.2",8.10909,0,-2,2.283,2.283,"0"
"2609","1","Single",1774,118174,"Unknown","Unknown","On Campus Housing",3279,0,3000,0,"2012-13","1",20120628,0,0,0,1,2012,3.49,"1",-2,-2,-2,"0","1","0","0","1","0.5","-2",43.0399,0,-2,3.47,3.47,"1"
"2610","1","Single",0,39898,"High School","High School","With Parent",29500,21860,2000,0,"2012-13","1",20120822,0,1,0,0,2012,3.2,"1",-2,-2,-2,"0","1","1","0","0","0.333333333333333","1",17.3400333333333,0,-2,2.30666666666667,2.30666666666667,"1"
"2611","1","Single",0,19044,"High School","College","With Parent",0,16148,0,0,"2012-13","1",20120524,0,0,0,0,2016,1,"1",-2,-2,-2,"0","0","0","0","1","-2","-2",11.0101,0,-2,3.23666666666667,3.23666666666667,"1"
"2612","1","Divorced",44816,0,"High School","Middle School","Off Campus",0,0,0,0,"2012-13","1",20120510,0,0,0,0,2016,1,"2",1,76,1,"2","0","0","0","0","-2","-2",51.3801,2,11.345025,3.9425,3.9425,"0"
"2613","1","Single",0,35498,"Unknown","High School","On Campus Housing",3500,9050,0,0,"2012-13","1",20120517,0,1,0,0,2012,2.8,"1",-2,-2,-2,"0","0","0","1","1","-2","-2",0,0,-2,1.71,1.71,"1"
"2614","1","Single",0,33885,"Unknown","Unknown","On Campus Housing",15500,40374,0,0,"2012-13","1",20120627,0,1,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","1","0.1","0",17.20796,0.8,2.50199,2.969,2.969,"0"
"2615","1","Single",34234,0,"Unknown","Unknown","Off Campus",0,0,0,0,"2012-13","1",20120725,0,0,0,0,2016,1,"2",80,79,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.78,3.78,"1"
"2616","1","Separated",0,0,"Middle School","Middle School","Off Campus",15051,1078,0,0,"2012-13","1",20120510,0,0,0,0,2016,1,"2",95,79,1,"2","0","0","0","0","-2","-2",51.3801,0,-2,3.69333333333333,3.69333333333333,"1"
"2617","1","Single",0,26598,"Middle School","Middle School","On Campus Housing",15500,56883,0,1000,"2012-13","1",20120627,1,0,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.181818181818182",45.1101,0.636363636363636,2.28273636363636,2.51545454545455,2.51545454545455,"0"
"2618","1","Single",27523,0,"High School","High School","Off Campus",30250,1940,26275.1,0,"2012-13","1",20120521,0,0,0,1,2016,1,"2",65,65,1,"2","0","0","0","0","-2","-2",23.0101,1,1.57287142857143,3.90857142857143,3.90857142857143,"0"
"2619","1","Married",63733,0,"High School","High School","Off Campus",0,0,0,0,"2012-13","1",20120530,0,0,0,1,2016,1,"2",0,0,1,"2","0","0","0","0","-2","-2",51.3801,1.14285714285714,5.62572857142857,3.71428571428571,3.71428571428571,"1"
"2620","1","Married",83013,0,"College","College","Off Campus",12750,711,1000,0,"2012-13","1",20120529,0,0,0,1,2016,1,"2",84,76,1,"2","0","0","0","0","-2","-2",51.3801,1.6,8.67602,3.954,3.954,"0"
"2621","1","Single",0,0,"High School","High School","Off Campus",11000,50395,0,4850,"2012-13","1",20120627,0,1,0,0,2012,1,"1",-2,-2,-2,"0","1","1","0","0","0.0909090909090909","0.0909090909090909",32.1399727272727,0.727272727272727,2.09271818181818,2.80272727272727,2.80272727272727,"0"
"2622","1","Single",0,42399,"College","Middle School","With Parent",4374,3333,20000,0,"2012-13","1",20120411,0,0,0,0,2016,3.4,"1",-2,-2,-2,"0","0","0","1","1","-2","-2",32.3803666666667,0.777777777777778,2.89001111111111,3.76444444444444,3.76444444444444,"0"
"2623","1","Single",1656,16139,"High School","High School","With Parent",0,24076.09,0,0,"2012-13","1",20120716,0,0,0,1,2012,3.1,"1",-2,-2,-2,"0","1","1","0","0","0.25","0.25",0,0,-2,2.4975,2.4975,"1"
"2624","1","Single",0,52421,"High School","High School","On Campus Housing",0,0,0,0,"2012-13","1",20120412,0,0,0,1,2012,3.18,"1",-2,-2,-2,"0","1","0","0","1","0","-2",43.0203,0,-2,3.92,3.92,"1"
"2625","1","Single",0,1e+05,"College","High School","With Parent",20338,44683,0,0,"2012-13","1",20120521,0,0,0,1,2012,3.4,"1",-2,-2,-2,"0","0","0","1","1","-2","-2",21.8509636363636,0.636363636363636,1.82364545454545,3.02636363636364,3.02636363636364,"0"
"2626","1","Single",0,73913,"High School","College","With Parent",5900,0,43106.7,0,"2012-13","1",20120420,0,0,0,0,2012,3.8,"1",-2,-2,-2,"0","0","0","1","1","-2","-2",26.01505,1,4.7537625,3.65375,3.65375,"0"
"2627","1","Single",0,35973,"High School","High School","With Parent",0,44090,14000,0,"2012-13","1",20120605,1,0,0,0,2016,3.44,"1",-2,-2,-2,"0","0","1","0","0","-2","0.1",27.0101,0.7,0.90101,3.473,3.473,"0"
"2628","1","Single",0,28000,"College","Middle School","Off Campus",0,57809,0,0,"2012-13","1",20120628,1,0,0,0,2016,1,"1",-2,-2,-2,"0","1","0","0","0","0.1","-2",52.0201,0.8,3.40201,3.035,3.035,"0"
"2629","1","Single",10428,32299,"Middle School","College","With Parent",0,20449,0,0,"2012-13","1",20120423,1,0,0,0,2016,3.28,"1",-2,-2,-2,"0","1","1","0","1","0.0909090909090909","0",28.3800545454545,0.727272727272727,2.91182727272727,3.68090909090909,3.68090909090909,"0"
